book_id,category,category_id
25446,Architecture,114
25447,Travel,85
25448,Poetry,18
25449,Drama,129
25450,Fiction,5
25451,History,1
25452,Crafts & Hobbies,82
25453,Fiction,5
25454,Fiction,5
25455,Fiction,5
25456,Fiction,5
25457,Juvenile Nonfiction,16
25458,True Crime,134
25459,Reference,56
25460,Humor,64
25461,Medical,81
25462,Family & Relationships,65
25463,Juvenile Fiction,9
25464,Fiction,5
25465,Health & Fitness,75
25466,Humor,64
25467,Fiction,5
25468,Juvenile Fiction,9
25469,Fiction,5
25470,Reference,56
25471,Computers,35
25472,Juvenile Fiction,9
25473,Fiction,5
25474,Juvenile Fiction,9
25475,Juvenile Fiction,9
25476,Cooking,44
25477,History,1
25478,Religion,25
25479,Computers,35
25480,Computers,35
25481,Religion,25
25482,Cooking,44
25483,Health & Fitness,75
25484,Computers,35
25485,Political Science,7
25486,Religion,25
25487,Self-Help,107
25488,Social Science,94
25489,Religion,25
25490,Philosophy,67
25491,Biography & Autobiography,2
25492,Fiction,5
25493,History,1
25494,Computers,35
25495,Religion,25
25496,Computers,35
25497,Cooking,44
25498,Fiction,5
25499,Juvenile Fiction,9
25500,Computers,35
25501,History,1
25502,Biography & Autobiography,2
25503,History,1
25504,"Body, Mind & Spirit",24
25505,Fiction,5
25506,Computers,35
25507,Computers,35
25508,Computers,35
25509,Religion,25
25510,Health & Fitness,75
25511,Biography & Autobiography,2
25512,Mathematics,91
25513,Fiction,5
25514,Travel,85
25515,Biography & Autobiography,2
25516,Health & Fitness,75
25517,Juvenile Fiction,9
25518,Computers,35
25519,Self-Help,107
25520,Computers,35
25521,Language Arts & Disciplines,61
25522,Literary Criticism,115
25523,Fiction,5
25524,Fiction,5
25525,Pets,140
25526,Fiction,5
25527,History,1
25528,Sports & Recreation,71
25529,Juvenile Fiction,9
25530,Health & Fitness,75
25531,Health & Fitness,75
25532,Social Science,94
25533,Juvenile Fiction,9
25534,Computers,35
25535,Nature,66
25536,"Authors, English",98
25537,Submarine captains,999
25538,Religion,25
25539,Reference,56
25540,Juvenile Fiction,9
25541,Religion,25
25542,Fiction,5
25543,Political Science,7
25544,Fiction,5
25545,Cooking,44
25546,Sports & Recreation,71
25547,"American wit and humor, Pictorial",715
25548,Fiction,5
25549,Computers,35
25550,Psychology,26
25551,Fiction,5
25552,Fiction,5
25553,Fiction,5
25554,Health & Fitness,75
25555,Fiction,5
25556,Health & Fitness,75
25557,Biography & Autobiography,2
25558,Fiction,5
25559,Fiction,5
25560,Fiction,5
25561,Social Science,94
25562,"Detective and mystery stories, American",814
25563,Philosophy,67
25564,Fiction,5
25565,Biography & Autobiography,2
25566,Business & Economics,21
25567,Education,43
25568,Fiction,5
25569,"Body, Mind & Spirit",24
25570,Fiction,5
25571,Biography & Autobiography,2
25572,Fiction,5
25573,Fiction,5
25574,Computers,35
25575,Religion,25
25576,Computers,35
25577,Biography & Autobiography,2
25578,History,1
25579,Business & Economics,21
25580,Social Science,94
25581,Political Science,7
25582,Games,84
25583,Religion,25
25584,Juvenile Fiction,9
25585,Fiction,5
25586,Psychology,26
25587,Technology & Engineering,109
25588,Fiction,5
25589,Literary Criticism,115
25590,"Body, Mind & Spirit",24
25591,Political Science,7
25592,Self-Help,107
25593,Language Arts & Disciplines,61
25594,Fiction,5
25595,Religion,25
25596,Young Adult Fiction,10
25597,Young Adult Fiction,10
25598,Juvenile Nonfiction,16
25599,Fiction,5
25600,Biography & Autobiography,2
25601,Fiction,5
25602,Drama,129
25603,Religion,25
25604,Psychology,26
25605,Juvenile Nonfiction,16
25606,Fiction,5
25607,Social Science,94
25608,Performing Arts,139
25609,Poetry,18
25610,Fiction,5
25611,Business & Economics,21
25612,Reference,56
25613,Juvenile Nonfiction,16
25614,Reference,56
25615,Fiction,5
25616,Fiction,5
25617,Psychology,26
25618,Fiction,5
25619,Computers,35
25620,History,1
25621,Juvenile Fiction,9
25622,Fiction,5
25623,Biography & Autobiography,2
25624,Fiction,5
25625,Language Arts & Disciplines,61
25626,Family & Relationships,65
25627,Performing Arts,139
25628,Fiction,5
25629,Comics & Graphic Novels,12
25630,Comics & Graphic Novels,12
25631,Social Science,94
25632,Technology & Engineering,109
25633,Religion,25
25634,Biography & Autobiography,2
25635,Creative ability,577
25636,Business & Economics,21
25637,Religion,25
25638,Business & Economics,21
25639,Religion,25
25640,Technology & Engineering,109
25641,Juvenile Fiction,9
25642,Science,4
25643,Biography & Autobiography,2
25644,Fiction,5
25645,Literary Criticism,115
25646,Cooking,44
25647,History,1
25648,Self-Help,107
25649,Juvenile Fiction,9
25650,Fiction,5
25651,Fiction,5
25652,Health & Fitness,75
25653,Biography & Autobiography,2
25654,Religion,25
25655,Fiction,5
25656,Religion,25
25657,Language Arts & Disciplines,61
25658,History,1
25659,Fiction,5
25660,Fiction,5
25661,Fiction,5
25662,Juvenile Fiction,9
25663,Fiction,5
25664,Fiction,5
25665,Fiction,5
25666,Juvenile Nonfiction,16
25667,Fiction,5
25668,Fiction,5
25669,Juvenile Fiction,9
25670,Biography & Autobiography,2
25671,Fiction,5
25672,Social Science,94
25673,Social Science,94
25674,Religion,25
25675,History,1
25676,Fiction,5
25677,Juvenile Fiction,9
25678,Fiction,5
25679,Fiction,5
25680,Social Science,94
25681,Family & Relationships,65
25682,Sports & Recreation,71
25683,Health & Fitness,75
25684,Business & Economics,21
25685,Art,53
25686,Philosophy,67
25687,Health & Fitness,75
25688,Young Adult Fiction,10
25689,Nature,66
25690,Language Arts & Disciplines,61
25691,Religion,25
25692,Drama,129
25693,Sports & Recreation,71
25694,Foreign Language Study,102
25695,Language Arts & Disciplines,61
25696,Health & Fitness,75
25697,Fiction,5
25698,Juvenile Fiction,9
25699,Biography & Autobiography,2
25700,Social Science,94
25701,Cooking,44
25702,True Crime,134
25703,Foreign Language Study,102
25704,"Body, Mind & Spirit",24
25705,Computers,35
25706,Literary Criticism,115
25707,Business & Economics,21
25708,Juvenile Fiction,9
25709,Fiction,5
25710,Sports & Recreation,71
25711,Business & Economics,21
25712,Philosophy,67
25713,Fiction,5
25714,Fiction,5
25715,Fiction,5
25716,Comics & Graphic Novels,12
25717,"Body, Mind & Spirit",24
25718,Architecture,114
25719,Psychology,26
25720,Comics & Graphic Novels,12
25721,Juvenile Nonfiction,16
25722,Social Science,94
25723,Social Science,94
25724,Study Aids,144
25725,Middle East,1000
25726,Biography & Autobiography,2
25727,History,1
25728,Fiction,5
25729,Religion,25
25730,Self-Help,107
25731,Young Adult Fiction,10
25732,Fiction,5
25733,Science,4
25734,Computers,35
25735,Fiction,5
25736,Juvenile Fiction,9
25737,History,1
25738,Fiction,5
25739,History,1
25740,Juvenile Fiction,9
25741,Fiction,5
25742,Detective and mystery stories,38
25743,Juvenile Fiction,9
25744,Philosophy,67
25745,Electronic books,185
25746,History,1
25747,True Crime,134
25748,Fiction,5
25749,Biography & Autobiography,2
25750,Fiction,5
25751,Religion,25
25752,Science,4
25753,Fiction,5
25754,Fiction,5
25755,Religion,25
25756,Philosophy,67
25757,Medical,81
25758,Fiction,5
25759,History,1
25760,Religion,25
25761,Education,43
25762,Juvenile Fiction,9
25763,Juvenile Nonfiction,16
25764,Family & Relationships,65
25765,Religion,25
25766,Political Science,7
25767,Psychology,26
25768,Comics & Graphic Novels,12
25769,Fiction,5
25770,Cooking,44
25771,Gardening,89
25772,Sports & Recreation,71
25773,History,1
25774,Technology & Engineering,109
25775,Philosophy,67
25776,Literary Criticism,115
25777,Fiction,5
25778,Juvenile Fiction,9
25779,Philosophy,67
25780,History,1
25781,Juvenile Fiction,9
25782,Fiction,5
25783,Religion,25
25784,Juvenile Nonfiction,16
25785,History,1
25786,Religion,25
25787,Religion,25
25788,Religion,25
25789,History,1
25790,Fiction,5
25791,Language Arts & Disciplines,61
25792,Fiction,5
25793,Juvenile Fiction,9
25794,Fiction,5
25795,Self-Help,107
25796,True Crime,134
25797,History,1
25798,Religion,25
25799,Psychology,26
25800,Social Science,94
25801,Juvenile Nonfiction,16
25802,Business & Economics,21
25803,Nature,66
25804,Fiction,5
25805,Games & Activities,83
25806,Juvenile Fiction,9
25807,Nature,66
25808,Business & Economics,21
25809,Computers,35
25810,Science,4
25811,Fiction,5
25812,Fiction,5
25813,Juvenile Fiction,9
25814,Technology & Engineering,109
25815,Fiction,5
25816,Humor,64
25817,Fiction,5
25818,Fiction,5
25819,Fiction,5
25820,Juvenile Fiction,9
25821,Religion,25
25822,Fiction,5
25823,Juvenile Fiction,9
25824,Medical,81
25825,Biography & Autobiography,2
25826,Young Adult Fiction,10
25827,Fiction,5
25828,Fiction,5
25829,Fiction,5
25830,Cooking,44
25831,Poetry,18
25832,History,1
25833,Biography & Autobiography,2
25834,Juvenile Nonfiction,16
25835,Health & Fitness,75
25836,Literary Collections,32
25837,Fiction,5
25838,Juvenile Nonfiction,16
25839,Biography & Autobiography,2
25840,Fiction,5
25841,Biography & Autobiography,2
25842,Fiction,5
25843,Business & Economics,21
25844,Psychology,26
25845,Religion,25
25846,"Body, Mind & Spirit",24
25847,Juvenile Fiction,9
25848,Fiction,5
25849,Juvenile Fiction,9
25850,History,1
25851,Fiction,5
25852,Philosophy,67
25853,Fiction,5
25854,Young Adult Fiction,10
25855,Fiction,5
25856,Health & Fitness,75
25857,Medical,81
25858,Religion,25
25859,Juvenile Nonfiction,16
25860,Reference,56
25861,Family & Relationships,65
25862,Biography & Autobiography,2
25863,Sports & Recreation,71
25864,Comics & Graphic Novels,12
25865,Education,43
25866,Juvenile Nonfiction,16
25867,History,1
25868,Family & Relationships,65
25869,Photography,117
25870,Fiction,5
25871,Health & Fitness,75
25872,Juvenile Nonfiction,16
25873,Juvenile Nonfiction,16
25874,Biography & Autobiography,2
25875,Biography & Autobiography,2
25876,Education,43
25877,Fiction,5
25878,Self-Help,107
25879,Fiction,5
25880,History,1
25881,Self-Help,107
25882,Fiction,5
25883,Gardening,89
25884,Biography & Autobiography,2
25885,History,1
25886,Crafts & Hobbies,82
25887,Biography & Autobiography,2
25888,Juvenile Nonfiction,16
25889,History,1
25890,Education,43
25891,Cooking,44
25892,Religion,25
25893,Juvenile Fiction,9
25894,Halloween,494
25895,"Body, Mind & Spirit",24
25896,Biography & Autobiography,2
25897,History,1
25898,Music,57
25899,Religion,25
25900,Biography & Autobiography,2
25901,Sports & Recreation,71
25902,Law,138
25903,Foreign Language Study,102
25904,Fiction,5
25905,Fiction,5
25906,Religion,25
25907,Fiction,5
25908,Fiction,5
25909,Philosophy,67
25910,Juvenile Fiction,9
25911,Fiction,5
25912,Fiction,5
25913,Fiction,5
25914,Juvenile Nonfiction,16
25915,Juvenile Fiction,9
25916,History,1
25917,History,1
25918,Juvenile Fiction,9
25919,Fiction,5
25920,"Body, Mind & Spirit",24
25921,Technology & Engineering,109
25922,Fiction,5
25923,Political Science,7
25924,Religion,25
25925,Comics & Graphic Novels,12
25926,Health & Fitness,75
25927,Biography & Autobiography,2
25928,Juvenile Fiction,9
25929,Philosophy,67
25930,Religion,25
25931,Juvenile Fiction,9
25932,Biography & Autobiography,2
25933,Business & Economics,21
25934,Biography & Autobiography,2
25935,Cooking,44
25936,Fiction,5
25937,Computers,35
25938,Fiction,5
25939,Family & Relationships,65
25940,Religion,25
25941,History,1
25942,Technology & Engineering,109
25943,Juvenile Fiction,9
25944,Fiction,5
25945,Fiction,5
25946,Music,57
25947,Science,4
25948,Fiction,5
25949,History,1
25950,Fiction,5
25951,Literary Collections,32
25952,Biography & Autobiography,2
25953,Juvenile Nonfiction,16
25954,Biography & Autobiography,2
25955,Fiction,5
25956,Fiction,5
25957,Crafts & Hobbies,82
25958,Travel,85
25959,Religion,25
25960,Fiction,5
25961,Biography & Autobiography,2
25962,Religion,25
25963,History,1
25964,Comics & Graphic Novels,12
25965,Cooking,44
25966,Juvenile Nonfiction,16
25967,Foreign Language Study,102
25968,True Crime,134
25969,Fiction,5
25970,History,1
25971,Fiction,5
25972,Biography & Autobiography,2
25973,Business & Economics,21
25974,Literary Collections,32
25975,Fiction,5
25976,Music,57
25977,Reference,56
25978,Cooking,44
25979,Political Science,7
25980,Foreign Language Study,102
25981,Law,138
25982,Biography & Autobiography,2
25983,History,1
25984,Language Arts & Disciplines,61
25985,Business & Economics,21
25986,Fiction,5
25987,Religion,25
25988,Juvenile Fiction,9
25989,Self-Help,107
25990,History,1
25991,History,1
25992,Foreign Language Study,102
25993,Fiction,5
25994,Young Adult Fiction,10
25995,Design,78
25996,Crafts & Hobbies,82
25997,Fiction,5
25998,Music,57
25999,Family & Relationships,65
26000,Juvenile Fiction,9
26001,Juvenile Fiction,9
26002,Health & Fitness,75
26003,Fiction,5
26004,Literary Criticism,115
26005,Biography & Autobiography,2
26006,Biography & Autobiography,2
26007,Fiction,5
26008,Fiction,5
26009,True Crime,134
26010,History,1
26011,Biography & Autobiography,2
26012,Juvenile Nonfiction,16
26013,Computers,35
26014,Fiction,5
26015,"Body, Mind & Spirit",24
26016,Fiction,5
26017,Fiction,5
26018,Juvenile Nonfiction,16
26019,Self-Help,107
26020,Fiction,5
26021,Language Arts & Disciplines,61
26022,Fiction,5
26023,Fiction,5
26024,Biography & Autobiography,2
26025,Fiction,5
26026,Juvenile Nonfiction,16
26027,Fiction,5
26028,Fiction,5
26029,Juvenile Fiction,9
26030,Science,4
26031,History,1
26032,Social Science,94
26033,Fiction,5
26034,Computers,35
26035,Juvenile Fiction,9
26036,Philosophy,67
26037,Music,57
26038,Fiction,5
26039,Science,4
26040,Juvenile Fiction,9
26041,Fiction,5
26042,"Body, Mind & Spirit",24
26043,Psychology,26
26044,Business & Economics,21
26045,Fiction,5
26046,Fiction,5
26047,Sports & Recreation,71
26048,Literary Collections,32
26049,Fiction,5
26050,Fiction,5
26051,Biography & Autobiography,2
26052,Medical,81
26053,Mathematics,91
26054,Fiction,5
26055,Cooking,44
26056,Fiction,5
26057,Fiction,5
26058,Biography & Autobiography,2
26059,Family & Relationships,65
26060,Mathematics,91
26061,Fiction,5
26062,History,1
26063,Juvenile Fiction,9
26064,Juvenile Fiction,9
26065,Biography & Autobiography,2
26066,Fiction,5
26067,"Body, Mind & Spirit",24
26068,Biography & Autobiography,2
26069,Fiction,5
26070,Fiction,5
26071,Political Science,7
26072,Science,4
26073,"Body, Mind & Spirit",24
26074,History,1
26075,Performing Arts,139
26076,Medical,81
26077,Nature,66
26078,Games & Activities,83
26079,Juvenile Fiction,9
26080,Fiction,5
26081,Biography & Autobiography,2
26082,Business & Economics,21
26083,True Crime,134
26084,Fiction,5
26085,Fiction,5
26086,Cooking,44
26087,Juvenile Nonfiction,16
26088,Crafts & Hobbies,82
26089,Poetry,18
26090,History,1
26091,Fiction,5
26092,Computers,35
26093,Business & Economics,21
26094,"Body, Mind & Spirit",24
26095,Performing Arts,139
26096,Juvenile Nonfiction,16
26097,Biography & Autobiography,2
26098,Young Adult Fiction,10
26099,Fiction,5
26100,Self-Help,107
26101,Education,43
26102,History,1
26103,Religion,25
26104,Philosophy,67
26105,Sports & Recreation,71
26106,Fiction,5
26107,Philosophy,67
26108,Literary Collections,32
26109,Medical,81
26110,Fiction,5
26111,Religion,25
26112,Social Science,94
26113,Juvenile Fiction,9
26114,Fiction,5
26115,Fiction,5
26116,Religion,25
26117,Businesswomen,1001
26118,Transportation,74
26119,Biography & Autobiography,2
26120,"Body, Mind & Spirit",24
26121,Fiction,5
26122,Fiction,5
26123,Fiction,5
26124,Juvenile Fiction,9
26125,Juvenile Nonfiction,16
26126,Biography & Autobiography,2
26127,FICTION,27
26128,Fiction,5
26129,Religion,25
26130,Juvenile Fiction,9
26131,Psychology,26
26132,Crafts & Hobbies,82
26133,Fiction,5
26134,History,1
26135,Biography & Autobiography,2
26136,Reference,56
26137,Juvenile Fiction,9
26138,Fiction,5
26139,Religion,25
26140,History,1
26141,Fiction,5
26142,Juvenile Nonfiction,16
26143,"Body, Mind & Spirit",24
26144,Comics & Graphic Novels,12
26145,History,1
26146,Fiction,5
26147,Computers,35
26148,Gardening,89
26149,Fiction,5
26150,Fiction,5
26151,Juvenile Nonfiction,16
26152,Business & Economics,21
26153,True Crime,134
26154,History,1
26155,Gardening,89
26156,Juvenile Fiction,9
26157,Business & Economics,21
26158,Religion,25
26159,History,1
26160,Juvenile Fiction,9
26161,Christian life,574
26162,Poetry,18
26163,Biography & Autobiography,2
26164,Social Science,94
26165,Religion,25
26166,Social Science,94
26167,Juvenile Fiction,9
26168,Performing Arts,139
26169,Juvenile Nonfiction,16
26170,Fiction,5
26171,Fiction,5
26172,Fiction,5
26173,Juvenile Fiction,9
26174,Biography & Autobiography,2
26175,"Body, Mind & Spirit",24
26176,Fiction,5
26177,Social Science,94
26178,Fiction,5
26179,Fiction,5
26180,History,1
26181,Fiction,5
26182,Religion,25
26183,Fiction,5
26184,Juvenile Fiction,9
26185,Fiction,5
26186,Nature,66
26187,Social Science,94
26188,Juvenile Fiction,9
26189,Religion,25
26190,History,1
26191,History,1
26192,Fiction,5
26193,Juvenile Nonfiction,16
26194,Performing Arts,139
26195,Computers,35
26196,Music,57
26197,Health & Fitness,75
26198,Fiction,5
26199,Pets,140
26200,Religion,25
26201,Juvenile Fiction,9
26202,Biography & Autobiography,2
26203,Young Adult Fiction,10
26204,Fiction,5
26205,Fiction,5
26206,Education,43
26207,Juvenile Fiction,9
26208,History,1
26209,Technology & Engineering,109
26210,Health & Fitness,75
26211,Juvenile Fiction,9
26212,Religion,25
26213,Fiction,5
26214,Fiction,5
26215,Fiction,5
26216,"Body, Mind & Spirit",24
26217,Business & Economics,21
26218,Computers,35
26219,Religion,25
26220,Art,53
26221,History,1
26222,Fiction,5
26223,Language Arts & Disciplines,61
26224,Business & Economics,21
26225,Social Science,94
26226,Religion,25
26227,Religion,25
26228,Fiction,5
26229,Juvenile Fiction,9
26230,Literary Criticism,115
26231,Juvenile Fiction,9
26232,Biography & Autobiography,2
26233,Science,4
26234,Fiction,5
26235,Social Science,94
26236,Psychology,26
26237,Cooking,44
26238,Social Science,94
26239,Religion,25
26240,Nature,66
26241,Juvenile Fiction,9
26242,Fiction,5
26243,Performing Arts,139
26244,Fiction,5
26245,History,1
26246,Biography & Autobiography,2
26247,Biography & Autobiography,2
26248,Law,138
26249,Crafts & Hobbies,82
26250,Fiction,5
26251,Fiction,5
26252,Religion,25
26253,Religion,25
26254,Religion,25
26255,Business & Economics,21
26256,Cooking,44
26257,Reference,56
26258,Fiction,5
26259,Health & Fitness,75
26260,Gardening,89
26261,Health & Fitness,75
26262,Biography & Autobiography,2
26263,Biography & Autobiography,2
26264,Biography & Autobiography,2
26265,Sports & Recreation,71
26266,Fiction,5
26267,Fiction,5
26268,Business & Economics,21
26269,Sports & Recreation,71
26270,Religion,25
26271,Cooking,44
26272,Fiction,5
26273,Psychology,26
26274,Crystals,1002
26275,Cooking,44
26276,Self-Help,107
26277,Juvenile Nonfiction,16
26278,Religion,25
26279,Fiction,5
26280,Computers,35
26281,Religion,25
26282,Fiction,5
26283,History,1
26284,History,1
26285,Fiction,5
